Temperature,Simulations,Initial State,Return,Discounted Return
1,31,0,1.0,0.9473552137914398
1,53,3,1.0,0.9616943356035061
1,28,14,1.0,1.0
1,73,10,1.0,0.997
1,69,2,1.0,0.991026973
1,26,0,1.0,0.9276389118674717
1,7,0,0.0,0.0
1,34,1,1.0,0.8867604854519608
1,15,4,0.0,0.0
1,27,14,1.0,1.0
1,26,10,1.0,0.997
1,34,14,1.0,1.0
1,18,14,1.0,1.0
1,13,10,1.0,0.997
1,52,8,1.0,0.991026973
1,18,3,1.0,0.8078974551636565
1,15,14,1.0,1.0
1,21,10,1.0,0.997
1,84,0,1.0,0.9791880578299021
1,99,9,1.0,0.994009
1,32,3,1.0,0.988053892081
1,81,3,1.0,0.9704017769489168
1,39,14,1.0,1.0
1,45,0,1.0,0.93603800616986
1,93,0,1.0,0.9821344612135428
1,76,14,1.0,1.0
1,72,10,1.0,0.997
1,75,1,1.0,0.9220814271464737
1,93,6,1.0,0.994009
1,9,14,1.0,1.0
1,77,14,1.0,1.0
1,34,9,1.0,0.994009
1,43,14,1.0,1.0
1,15,10,1.0,0.997
1,34,9,1.0,0.994009
1,41,6,1.0,0.994009
1,77,14,1.0,1.0
1,49,6,1.0,0.884100203995605
1,88,9,1.0,0.994009
1,91,10,1.0,0.997
1,22,4,1.0,0.8225935318117279
1,96,0,1.0,0.9791880578299021
1,55,14,1.0,1.0
1,71,9,1.0,0.994009
1,82,0,1.0,0.9704017769489168
1,16,9,1.0,0.994009
1,38,3,1.0,0.9276389118674717
1,2,2,0.0,0.0
1,47,10,1.0,0.997
1,59,2,1.0,0.991026973
1,5,4,0.0,0.0
1,98,3,1.0,0.9388545698794984
1,88,0,1.0,0.9559328248389055
1,86,0,1.0,0.9645880999032158
1,62,4,1.0,0.9445131481500655
1,61,3,1.0,0.988053892081
1,100,3,1.0,0.9645880999032158
1,94,0,1.0,0.9674905716180701
1,72,0,1.0,0.9304302024748964
1,82,13,1.0,0.997
1,57,14,1.0,1.0
1,58,4,1.0,0.8631032605924442
1,70,8,1.0,0.991026973
1,25,9,1.0,0.994009
1,54,9,1.0,0.994009
1,84,2,1.0,0.991026973
1,58,6,1.0,0.994009
1,63,2,1.0,0.991026973
1,56,14,1.0,1.0
1,52,2,1.0,0.985089730404757
1,38,1,1.0,0.9502058312852957
1,83,0,1.0,0.9821344612135428
1,6,3,0.0,0.0
1,52,6,1.0,0.994009
1,91,6,1.0,0.994009
1,84,14,1.0,1.0
1,65,8,1.0,0.991026973
1,45,1,1.0,0.9821344612135428
1,54,3,1.0,0.9559328248389055
1,14,3,1.0,0.8103284404851119
1,50,14,1.0,1.0
1,31,9,1.0,0.994009
1,38,8,1.0,0.991026973
1,63,14,1.0,1.0
1,37,14,1.0,1.0
1,33,3,1.0,0.9473552137914398
1,49,10,1.0,0.997
1,85,13,1.0,0.997
1,43,9,1.0,0.994009
1,11,3,1.0,0.9332298921513504
1,11,8,1.0,0.991026973
1,63,1,1.0,0.9416796087056153
1,18,8,1.0,0.991026973
1,23,4,1.0,0.835044266956004
1,23,10,1.0,0.997
1,36,6,1.0,0.994009
1,1,0,0.0,0.0
1,57,1,1.0,0.988053892081
1,5,1,0.0,0.0
1,41,1,1.0,0.8275513922024125
1,12,9,1.0,0.994009
1,88,6,1.0,0.994009
1,47,1,1.0,0.9733217421754432
1,83,4,1.0,0.9704017769489168
1,100,3,1.0,0.9559328248389055
1,89,1,1.0,0.988053892081
1,37,14,1.0,1.0
1,28,2,0.0,0.0
1,16,10,1.0,0.997
1,72,8,1.0,0.991026973
1,34,14,1.0,1.0
1,31,10,1.0,0.997
1,99,13,1.0,0.997
1,13,6,1.0,0.9220814271464737
1,13,3,0.0,0.0
1,26,2,1.0,0.9083329444789534
1,45,6,1.0,0.9762504936564125
1,23,1,0.0,0.0
1,81,0,1.0,0.9645880999032158
1,3,2,0.0,0.0
1,72,4,1.0,0.9388545698794984
1,67,1,1.0,0.9733217421754432
1,1,13,0.0,0.0
1,2,2,0.0,0.0
1,77,4,1.0,0.8631032605924442
1,98,3,1.0,0.985089730404757
1,85,14,1.0,1.0
1,64,0,1.0,0.9674905716180701
1,65,6,1.0,0.994009
1,23,10,1.0,0.997
1,53,3,1.0,0.9821344612135428
1,50,6,1.0,0.994009
1,44,4,1.0,0.860513950810667
1,69,10,1.0,0.997
1,67,2,1.0,0.9616943356035061
1,72,9,1.0,0.994009
1,19,0,1.0,0.8300415167526705
1,54,13,1.0,0.997
1,63,0,1.0,0.90289112180858
1,9,9,0.0,0.0
1,99,6,1.0,0.994009
1,29,9,1.0,0.994009
1,4,13,0.0,0.0
1,40,3,1.0,0.776950406379376
1,13,2,1.0,0.9616943356035061
1,6,6,0.0,0.0
1,10,14,1.0,1.0
1,54,9,1.0,0.994009
1,38,9,1.0,0.994009
1,73,4,1.0,0.9588092525966956
1,17,3,1.0,0.9388545698794984
1,41,1,1.0,0.9762504936564125
1,63,4,1.0,0.9001824484431542
1,33,6,1.0,0.994009
1,40,9,1.0,0.994009
1,84,0,1.0,0.9530650263643888
1,27,13,1.0,0.997
1,9,13,1.0,0.9791880578299021
1,85,10,1.0,0.997
1,63,4,1.0,0.9502058312852957
1,71,2,1.0,0.9332298921513504
1,54,4,1.0,0.9821344612135428
1,39,13,1.0,0.997
1,63,3,1.0,0.9704017769489168
1,33,10,1.0,0.997
1,27,0,1.0,0.8867604854519608
1,32,10,1.0,0.997
1,49,6,1.0,0.994009
1,89,10,1.0,0.997
1,13,6,1.0,0.9056079456455165
1,76,14,1.0,1.0
1,96,0,1.0,0.9616943356035061
1,76,13,1.0,0.997
1,21,0,0.0,0.0
1,23,6,1.0,0.985089730404757
1,1,0,0.0,0.0
1,39,14,1.0,1.0
1,15,3,1.0,0.9083329444789534
1,26,1,1.0,0.9502058312852957
1,40,14,1.0,1.0
1,42,3,1.0,0.9821344612135428
1,13,2,1.0,0.8947894553945313
1,39,9,1.0,0.994009
1,31,14,1.0,1.0
1,45,0,1.0,0.9138075656044898
1,25,6,1.0,0.994009
1,82,2,1.0,0.988053892081
1,89,10,1.0,0.997
1,7,14,1.0,1.0
1,26,14,1.0,1.0
1,24,4,1.0,0.9083329444789534
1,38,1,1.0,0.9791880578299021
1,51,0,1.0,0.9530650263643888
1,59,9,1.0,0.994009
1,47,10,1.0,0.997
1,14,1,1.0,0.8078974551636565
1,37,2,1.0,0.985089730404757
1,74,0,1.0,0.9674905716180701
1,14,0,1.0,0.884100203995605
1,15,4,1.0,0.9473552137914398
1,48,1,1.0,0.93603800616986
1,84,1,1.0,0.9674905716180701
1,81,6,1.0,0.994009
1,91,10,1.0,0.997
1,90,2,1.0,0.991026973
1,38,0,1.0,0.9304302024748964
1,74,10,1.0,0.997
1,38,0,1.0,0.9559328248389055
1,99,3,1.0,0.9332298921513504
1,91,8,1.0,0.988053892081
1,23,14,1.0,1.0
1,22,13,1.0,0.997
1,1,3,0.0,0.0
1,62,4,1.0,0.9791880578299021
1,53,13,1.0,0.997
1,76,8,1.0,0.991026973
1,40,1,1.0,0.9193151828650342
1,76,10,1.0,0.997
1,96,10,1.0,0.997
1,58,6,1.0,0.994009
1,6,10,1.0,0.991026973
1,35,14,1.0,1.0
1,63,0,1.0,0.837556937769312
1,1,13,0.0,0.0
1,67,0,1.0,0.9762504936564125
1,85,8,1.0,0.991026973
1,47,9,1.0,0.994009
1,78,0,1.0,0.9473552137914398
1,91,0,1.0,0.9530650263643888
1,41,13,1.0,0.997
1,44,6,1.0,0.988053892081
1,48,14,1.0,1.0
1,1,14,1.0,0.997
1,42,2,1.0,0.985089730404757
1,12,9,0.0,0.0
1,88,9,1.0,0.994009
1,69,13,1.0,0.997
1,61,2,1.0,0.9248559951318693
1,47,4,1.0,0.93603800616986
1,55,13,1.0,0.997
1,64,8,1.0,0.991026973
1,22,0,1.0,0.9473552137914398
1,81,14,1.0,1.0
1,37,8,1.0,0.991026973
1,19,6,1.0,0.994009
1,72,13,1.0,0.997
1,78,2,1.0,0.9559328248389055
1,10,13,0.0,0.0
1,94,10,1.0,0.997
1,96,1,1.0,0.9821344612135428
1,17,9,1.0,0.994009
1,90,2,1.0,0.991026973
1,38,9,1.0,0.994009
1,23,2,1.0,0.991026973
1,4,14,1.0,1.0
1,23,2,1.0,0.9502058312852957
1,72,10,1.0,0.997
1,12,3,0.0,0.0
1,70,1,1.0,0.9791880578299021
1,57,4,1.0,0.9733217421754432
1,33,0,1.0,0.8426049842298329
1,99,6,1.0,0.994009
1,94,6,1.0,0.994009
1,25,3,1.0,0.9733217421754432
1,51,4,1.0,0.988053892081
1,6,3,0.0,0.0
1,29,9,1.0,0.994009
1,45,9,1.0,0.994009
1,35,2,1.0,0.991026973
1,34,0,1.0,0.9616943356035061
1,44,6,1.0,0.994009
1,12,8,1.0,0.835044266956004
1,60,13,1.0,0.997
1,39,9,1.0,0.994009
1,33,10,1.0,0.997
1,48,2,1.0,0.985089730404757
1,91,2,1.0,0.991026973
1,64,4,1.0,0.9445131481500655
1,85,0,1.0,0.93603800616986
1,44,13,1.0,0.997
1,37,6,1.0,0.994009
1,51,3,1.0,0.9416796087056153
1,39,2,1.0,0.991026973
1,75,1,1.0,0.9110661429076764
1,97,3,1.0,0.9762504936564125
1,92,8,1.0,0.991026973
1,12,0,0.0,0.0
1,48,9,1.0,0.994009
1,66,10,1.0,0.997
1,32,4,1.0,0.8894287717672626
1,80,8,1.0,0.991026973
1,40,1,1.0,0.8974819010978248
1,50,9,1.0,0.994009
1,87,9,1.0,0.994009
1,62,8,1.0,0.991026973
1,8,13,1.0,0.997
1,17,3,1.0,0.8867604854519608
1,16,4,1.0,0.8974819010978248
1,32,1,1.0,0.9762504936564125
1,49,6,1.0,0.994009
1,14,13,1.0,0.991026973
1,45,14,1.0,1.0
1,94,6,1.0,0.994009
1,48,14,1.0,1.0
1,65,3,1.0,0.9791880578299021
1,100,4,1.0,0.9791880578299021
1,86,3,1.0,0.9821344612135428
1,3,3,0.0,0.0
1,87,14,1.0,1.0
1,59,1,1.0,0.988053892081
1,55,13,1.0,0.997
1,43,6,1.0,0.994009
1,34,10,1.0,0.997
1,14,0,1.0,0.8947894553945313
1,46,3,1.0,0.9674905716180701
1,62,14,1.0,1.0
1,30,3,1.0,0.9588092525966956
1,89,13,1.0,0.997
1,32,4,1.0,0.9502058312852957
1,9,13,1.0,0.997
1,37,8,1.0,0.991026973
1,41,10,1.0,0.997
1,83,13,1.0,0.997
1,36,1,1.0,0.9791880578299021
1,82,3,1.0,0.988053892081
1,50,4,1.0,0.9502058312852957
1,1,9,0.0,0.0
1,9,6,0.0,0.0
1,76,3,1.0,0.9791880578299021
1,43,3,1.0,0.884100203995605
1,19,10,1.0,0.997
1,16,2,1.0,0.985089730404757
1,62,6,1.0,0.994009
1,79,10,1.0,0.997
1,84,3,1.0,0.9416796087056153
1,55,1,1.0,0.9821344612135428
1,98,0,1.0,0.9733217421754432
1,84,8,1.0,0.991026973
1,58,10,1.0,0.997
1,49,14,1.0,1.0
1,27,2,1.0,0.988053892081
1,81,3,1.0,0.9445131481500655
1,25,9,1.0,0.994009
1,26,10,1.0,0.997
1,46,8,1.0,0.991026973
1,76,10,1.0,0.997
1,32,9,1.0,0.994009
1,77,9,1.0,0.994009
1,19,6,1.0,0.994009
1,71,2,1.0,0.991026973
1,85,4,1.0,0.988053892081
1,84,4,1.0,0.988053892081
1,50,13,1.0,0.997
1,50,9,1.0,0.994009
1,81,9,1.0,0.994009
1,19,9,1.0,0.994009
1,45,14,1.0,1.0
1,74,3,1.0,0.9645880999032158
1,94,4,1.0,0.9559328248389055
1,62,3,1.0,0.9733217421754432
1,97,8,1.0,0.991026973
1,20,6,1.0,0.994009
1,13,1,0.0,0.0
1,49,4,1.0,0.9616943356035061
1,68,13,1.0,0.997
1,42,3,1.0,0.9616943356035061
1,1,10,1.0,0.994009
1,12,3,1.0,0.9276389118674717
1,31,0,1.0,0.9588092525966956
1,96,2,1.0,0.988053892081
1,1,3,0.0,0.0
1,33,9,1.0,0.994009
1,61,1,1.0,0.9674905716180701
1,34,13,1.0,0.997
1,92,6,1.0,0.994009
1,27,13,1.0,0.997
1,14,2,0.0,0.0
1,64,9,1.0,0.994009
1,16,9,0.0,0.0
1,61,0,1.0,0.9110661429076764
1,93,4,1.0,0.988053892081
1,70,4,1.0,0.988053892081
1,45,6,1.0,0.9733217421754432
1,53,13,1.0,0.997
1,95,13,1.0,0.997
1,1,8,0.0,0.0
1,8,2,1.0,0.8127667407072335
1,70,13,1.0,0.997
1,39,8,1.0,0.8921050870283477
1,73,3,1.0,0.985089730404757
1,53,0,1.0,0.8657003616774767
1,84,9,1.0,0.994009
1,19,9,1.0,0.994009
1,4,4,0.0,0.0
1,32,14,1.0,1.0
1,81,1,1.0,0.9733217421754432
1,5,10,0.0,0.0
1,64,6,1.0,0.994009
1,98,14,1.0,1.0
1,9,3,1.0,0.857932408958235
1,92,2,1.0,0.9733217421754432
1,74,0,1.0,0.9588092525966956
1,21,6,1.0,0.9733217421754432
1,15,3,1.0,0.747188804859888
1,96,14,1.0,1.0
1,41,9,1.0,0.994009
1,71,8,1.0,0.991026973
1,88,8,1.0,0.991026973
1,52,9,1.0,0.994009
1,51,13,1.0,0.997
1,81,0,1.0,0.9704017769489168
1,19,8,1.0,0.8103284404851119
1,38,4,1.0,0.9193151828650342
1,31,8,0.0,0.0
1,77,10,1.0,0.997
1,92,9,1.0,0.994009
1,51,8,1.0,0.991026973
1,80,14,1.0,1.0
1,93,3,1.0,0.988053892081
1,56,3,1.0,0.9674905716180701
1,3,6,0.0,0.0
1,80,10,1.0,0.997
1,43,6,1.0,0.988053892081
1,84,6,1.0,0.994009
1,93,14,1.0,1.0
1,13,4,0.0,0.0
1,91,10,1.0,0.997
1,16,8,1.0,0.8974819010978248
1,45,13,1.0,0.997
1,47,10,1.0,0.997
1,76,14,1.0,1.0
1,21,14,1.0,1.0
1,29,1,0.0,0.0
1,41,3,1.0,0.9248559951318693
1,84,10,1.0,0.997
1,28,1,1.0,0.835044266956004
1,50,10,1.0,0.997
1,60,6,1.0,0.994009
1,40,4,1.0,0.8078974551636565
1,72,0,1.0,0.9445131481500655
1,62,9,1.0,0.994009
1,53,2,1.0,0.9733217421754432
1,2,10,0.0,0.0
1,46,4,1.0,0.988053892081
1,77,1,1.0,0.988053892081
1,43,2,1.0,0.988053892081
1,97,10,1.0,0.997
1,50,8,1.0,0.985089730404757
1,80,9,1.0,0.994009
1,48,2,1.0,0.991026973
1,39,14,1.0,1.0
1,83,8,1.0,0.991026973
1,17,1,1.0,0.7887102894272789
1,78,8,1.0,0.985089730404757
1,53,0,1.0,0.9416796087056153
1,85,9,1.0,0.994009
1,100,1,1.0,0.988053892081
1,64,2,1.0,0.991026973
1,59,6,1.0,0.994009
1,91,10,1.0,0.997
1,25,10,1.0,0.997
1,65,1,1.0,0.9530650263643888
1,96,9,1.0,0.994009
1,43,6,1.0,0.994009
1,86,0,1.0,0.9762504936564125
1,86,9,1.0,0.994009
1,62,13,1.0,0.997
1,37,14,1.0,1.0
1,15,4,1.0,0.8921050870283477
1,6,2,0.0,0.0
1,94,6,1.0,0.994009
1,76,13,1.0,0.997
1,94,4,1.0,0.988053892081
1,2,4,0.0,0.0
1,7,2,1.0,0.8225935318117279
1,2,6,0.0,0.0
1,13,0,1.0,0.9083329444789534
1,40,3,1.0,0.9762504936564125
1,86,3,1.0,0.9616943356035061
1,43,9,1.0,0.994009
1,45,0,1.0,0.9220814271464737
1,90,3,1.0,0.988053892081
1,91,13,1.0,0.997
1,29,14,1.0,1.0
1,33,14,1.0,1.0
1,33,3,1.0,0.9762504936564125
1,39,0,1.0,0.9645880999032158
1,88,8,1.0,0.991026973
1,8,14,1.0,1.0
1,59,3,1.0,0.9821344612135428
1,52,1,1.0,0.9138075656044898
1,5,1,0.0,0.0
1,43,10,1.0,0.997
1,72,3,1.0,0.9821344612135428
1,78,4,1.0,0.8761671489944468
1,9,3,0.0,0.0
1,77,10,1.0,0.997
1,65,2,1.0,0.985089730404757
1,6,6,1.0,0.994009
1,100,8,1.0,0.991026973
1,16,10,1.0,0.997
1,43,10,1.0,0.997
1,90,0,1.0,0.9791880578299021
1,37,9,1.0,0.994009
1,81,4,1.0,0.988053892081
1,56,2,1.0,0.985089730404757
1,46,1,1.0,0.9704017769489168
1,47,6,1.0,0.994009
1,59,14,1.0,1.0
1,65,0,1.0,0.985089730404757
1,8,9,0.0,0.0
1,44,0,1.0,0.9821344612135428
1,73,8,1.0,0.991026973
1,100,14,1.0,1.0
1,68,2,1.0,0.991026973
1,95,1,1.0,0.988053892081
1,29,8,1.0,0.985089730404757
1,68,2,1.0,0.991026973
1,32,0,1.0,0.9304302024748964
1,11,14,1.0,1.0
1,95,0,1.0,0.985089730404757
1,39,3,1.0,0.9791880578299021
1,51,13,1.0,0.997
1,38,1,1.0,0.9138075656044898
1,57,4,1.0,0.9332298921513504
1,27,13,1.0,0.997
1,80,1,1.0,0.9559328248389055
1,66,6,1.0,0.994009
1,4,14,1.0,1.0
1,31,9,1.0,0.994009
1,42,8,1.0,0.991026973
1,99,8,1.0,0.991026973
1,20,10,1.0,0.997
1,60,14,1.0,1.0
1,36,10,1.0,0.997
1,74,8,1.0,0.991026973
1,22,1,1.0,0.9416796087056153
1,80,0,1.0,0.9762504936564125
1,56,2,1.0,0.991026973
1,1,8,0.0,0.0
1,58,2,1.0,0.9733217421754432
1,82,3,1.0,0.9821344612135428
1,5,10,1.0,0.997
1,98,9,1.0,0.994009
1,46,2,1.0,0.9791880578299021
1,70,4,1.0,0.9588092525966956
1,17,14,1.0,1.0
1,37,0,1.0,0.9616943356035061
1,93,14,1.0,1.0
1,66,1,1.0,0.9821344612135428
1,18,9,1.0,0.994009
1,8,14,1.0,1.0
1,80,2,1.0,0.9616943356035061
1,17,14,1.0,1.0
1,46,6,1.0,0.994009
1,28,4,0.0,0.0
1,47,8,1.0,0.988053892081
