Temperature,Simulations,Return,Discounted Return,Map
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.9473552137914398,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.9138075656044898,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.8054737627981655,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.803057341509771,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.9304302024748964,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.798246224976786,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.9220814271464737,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.860513950810667,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.767668872977057,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.7427123967299725,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.8683052775100066,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.8947894553945313,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.8476834558136123,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,14,1.0,0.9193151828650342,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,1.0,0.8152123778407558,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,1.0,0.8451404054461714,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,1.0,0.798246224976786,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,1.0,0.8451404054461714,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,1.0,0.9193151828650342,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,1.0,0.8974819010978248,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,1.0,0.79346393184295,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,1.0,0.7746195551602378,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,15,1.0,0.8152123778407558,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
