Temperature,Simulations,Return,Discounted Return,Map
1,59,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,59,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,59,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,60,1.0,0.93603800616986,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,60,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,60,1.0,0.9473552137914398,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,63,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,63,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,63,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,73,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,73,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,73,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,75,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,75,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,75,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,87,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,87,1.0,0.9416796087056153,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,87,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,92,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,92,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,92,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,96,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,96,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,96,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HHFF', 'FHFG']"
1,44,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,44,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,44,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,61,1.0,0.9559328248389055,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,61,1.0,0.9559328248389055,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,61,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,68,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,68,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,68,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,79,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,79,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,79,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,82,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,82,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,82,1.0,0.9304302024748964,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,91,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,91,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,91,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,93,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,93,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,93,1.0,0.8894287717672626,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,35,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,35,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,35,1.0,0.9388545698794984,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,39,1.0,0.9304302024748964,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,39,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,39,1.0,0.8300415167526705,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,45,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,45,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,45,1.0,0.7722956964947572,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,50,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,50,1.0,0.860513950810667,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,50,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,51,1.0,0.8974819010978248,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,51,1.0,0.9276389118674717,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,51,1.0,0.7562227231210928,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,57,1.0,0.93603800616986,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,57,1.0,0.9559328248389055,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,57,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,63,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,63,1.0,0.9502058312852957,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,63,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,69,1.0,0.9559328248389055,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,69,1.0,0.9193151828650342,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,69,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,71,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,71,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,71,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,98,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,98,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,98,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,42,1.0,0.9502058312852957,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,42,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,42,1.0,0.9220814271464737,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,56,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,56,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,56,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,57,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,57,1.0,0.9445131481500655,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,57,1.0,0.9332298921513504,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,61,1.0,0.9304302024748964,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,61,1.0,0.93603800616986,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,61,1.0,0.9416796087056153,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,62,1.0,0.9502058312852957,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,62,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,62,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,69,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,69,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,69,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,71,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,71,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,71,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,74,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,74,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,74,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,76,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,76,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,76,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,79,1.0,0.9220814271464737,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,79,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,79,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,80,1.0,0.93603800616986,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,80,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,80,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,83,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,83,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,83,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,84,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,84,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,84,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,87,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,87,1.0,0.9473552137914398,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,87,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,88,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,88,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,88,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,22,1.0,0.7516921927868743,"['SHFH', 'FFFH', 'HHFF', 'HHFG']"
1,22,1.0,0.9193151828650342,"['SHFH', 'FFFH', 'HHFF', 'HHFG']"
1,22,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHFG']"
1,37,1.0,0.90289112180858,"['SHFH', 'FFFH', 'HHFF', 'HHFG']"
