Temperature,Map,Simulations,Return,Discounted Return
1,"['SFHH', 'FFHF', 'FFHH', 'HFFG']",69,1.0,0.9083329444789534
1,"['SFHH', 'HFFH', 'HHFF', 'HFHG']",14,0.0,0.0
1,"['SHHH', 'FFHH', 'FFFH', 'HHFG']",17,0.0,0.0
1,"['SFHF', 'HFFH', 'HHFF', 'HHHG']",27,0.0,0.0
1,"['SFFH', 'HHFF', 'HHFF', 'HHHG']",94,1.0,0.9733217421754432
1,"['SHFF', 'FHHH', 'FFFF', 'HHHG']",2,0.0,0.0
1,"['SFFH', 'FFFH', 'HFFF', 'HHFG']",46,1.0,0.9530650263643888
1,"['SFHF', 'FFFF', 'HHFH', 'FHFG']",6,0.0,0.0
1,"['SFHF', 'HFFH', 'FHFH', 'FFFG']",44,1.0,0.9559328248389055
1,"['SFFF', 'HHFF', 'FFHF', 'HFHG']",47,1.0,0.9559328248389055
1,"['SHFH', 'FFFF', 'FFHH', 'FFFG']",45,1.0,0.9674905716180701
1,"['SHHH', 'FFHH', 'FFFF', 'HHHG']",18,0.0,0.0
1,"['SFFH', 'HHFF', 'FHFF', 'HHHG']",84,1.0,0.9704017769489168
1,"['SFHF', 'FFHF', 'HFHF', 'HFFG']",55,0.0,0.0
1,"['SFHF', 'FFFH', 'FFFF', 'FHHG']",34,1.0,0.9110661429076764
1,"['SHHF', 'FFFH', 'FFHH', 'HFFG']",96,1.0,0.9674905716180701
1,"['SFFF', 'FFHH', 'FHFF', 'FFFG']",1,0.0,0.0
1,"['SFHH', 'FHHF', 'FFHH', 'HFFG']",99,1.0,0.7494371162085136
1,"['SFHH', 'HFFH', 'HHFF', 'HHHG']",10,0.0,0.0
1,"['SHFH', 'FFHH', 'FFFH', 'FHFG']",69,1.0,0.9473552137914398
1,"['SFHF', 'HFFF', 'HHHF', 'HFHG']",48,1.0,0.93603800616986
1,"['SFFF', 'HHFF', 'HHFF', 'FHFG']",25,1.0,0.9704017769489168
1,"['SFFF', 'FFHH', 'HFHF', 'FFFG']",51,1.0,0.884100203995605
1,"['SHFF', 'FHFF', 'FHHF', 'FFFG']",94,1.0,0.9248559951318693
1,"['SFHH', 'FFFH', 'HHFF', 'FHFG']",87,1.0,0.9821344612135428
1,"['SHFF', 'FFFF', 'HHFF', 'FHFG']",67,1.0,0.9821344612135428
1,"['SHHH', 'FHHH', 'FFHH', 'HFFG']",86,1.0,0.9559328248389055
1,"['SFFH', 'FHFH', 'FFHH', 'HFFG']",74,1.0,0.9762504936564125
1,"['SFFH', 'HFHF', 'FFHH', 'HFFG']",95,1.0,0.9445131481500655
1,"['SFFF', 'FHHF', 'HHHF', 'HHFG']",4,1.0,0.767668872977057
1,"['SFFH', 'FHHH', 'FFHH', 'HFFG']",16,0.0,0.0
1,"['SHHH', 'FFFH', 'HHFH', 'HHFG']",100,0.0,0.0
1,"['SFFH', 'HHFH', 'HHFF', 'HHHG']",1,0.0,0.0
1,"['SHFH', 'FFFH', 'FFFF', 'FFHG']",76,1.0,0.9616943356035061
1,"['SFHH', 'FHFF', 'FFHH', 'FFFG']",14,1.0,0.8527925358961662
1,"['SHFH', 'FFFH', 'FHFF', 'HHHG']",24,0.0,0.0
1,"['SFHF', 'HFFF', 'FHFF', 'FFFG']",70,1.0,0.9821344612135428
1,"['SHHH', 'FFHH', 'HFHH', 'HFFG']",88,1.0,0.9674905716180701
1,"['SFHH', 'FFHF', 'HFFH', 'HHFG']",20,0.0,0.0
1,"['SFHF', 'FFFH', 'FFFF', 'HFFG']",80,1.0,0.9762504936564125
1,"['SFHF', 'FFFF', 'FFFH', 'HHFG']",87,1.0,0.9645880999032158
1,"['SHFH', 'FFFF', 'FFFF', 'HHHG']",94,1.0,0.9762504936564125
1,"['SFHF', 'FFFF', 'FFFF', 'HFHG']",14,1.0,0.9445131481500655
1,"['SHHF', 'FFHH', 'FFFF', 'HHFG']",16,0.0,0.0
1,"['SFFF', 'HFHF', 'FFFF', 'FFFG']",63,1.0,0.9674905716180701
1,"['SHFH', 'FFFF', 'HHHF', 'HHHG']",52,0.0,0.0
1,"['SFFF', 'FFFF', 'FHFF', 'HFHG']",82,1.0,0.9791880578299021
1,"['SHFH', 'FFFH', 'FFHH', 'HFFG']",54,1.0,0.9276389118674717
1,"['SFHH', 'FFFH', 'HHFH', 'HHFG']",96,1.0,0.9674905716180701
1,"['SHHF', 'FFHH', 'HFFF', 'FHFG']",46,1.0,0.7584982177744161
1,"['SFFF', 'FHHF', 'HHHF', 'HHHG']",32,1.0,0.9791880578299021
1,"['SHHF', 'FHHH', 'FFFH', 'FHFG']",63,1.0,0.9704017769489168
1,"['SFFH', 'HHFF', 'HHFF', 'FHHG']",32,1.0,0.9473552137914398
1,"['SFFF', 'FHHF', 'FFFF', 'HFHG']",49,1.0,0.9416796087056153
1,"['SFFF', 'HFFH', 'HFFF', 'FFHG']",45,1.0,0.93603800616986
1,"['SHHH', 'FFFH', 'FHFF', 'HHHG']",32,0.0,0.0
1,"['SHHF', 'FHHH', 'FFFF', 'HHFG']",76,1.0,0.8788035596734672
1,"['SFFF', 'HFHF', 'FFHF', 'HFFG']",36,1.0,0.985089730404757
1,"['SHHF', 'FHHH', 'FFFH', 'HHFG']",51,0.0,0.0
1,"['SHFF', 'FFFH', 'FFFH', 'FHFG']",48,1.0,0.93603800616986
1,"['SFHH', 'HFHH', 'HFFF', 'HHFG']",1,0.0,0.0
1,"['SFHH', 'HFFH', 'HHFH', 'HFFG']",51,0.0,0.0
1,"['SFFF', 'HFFH', 'HHFH', 'HHFG']",57,1.0,0.837556937769312
1,"['SHFF', 'FFFF', 'HHHF', 'FFFG']",5,0.0,0.0
1,"['SFFH', 'FFHH', 'FFFH', 'HFFG']",18,1.0,0.9530650263643888
1,"['SHFH', 'FFHF', 'FFFF', 'HHHG']",57,0.0,0.0
1,"['SFFF', 'FFFF', 'FFFF', 'FFFG']",89,1.0,0.9616943356035061
1,"['SFFH', 'HHFF', 'HHFF', 'FFHG']",35,1.0,0.9416796087056153
1,"['SHFH', 'FFFH', 'HHFF', 'FHHG']",4,0.0,0.0
1,"['SFFH', 'FHFH', 'HHFH', 'HHFG']",82,1.0,0.9502058312852957
1,"['SHFH', 'FHHH', 'FFFH', 'HFFG']",12,0.0,0.0
1,"['SFHF', 'FFHF', 'FFFF', 'HFHG']",75,1.0,0.9530650263643888
1,"['SFFH', 'HHFH', 'HHFF', 'HFFG']",51,1.0,0.8894287717672626
1,"['SHFF', 'FHFF', 'FFFF', 'FHHG']",68,1.0,0.9645880999032158
1,"['SFHH', 'FFFF', 'FHFF', 'HHFG']",82,1.0,0.9616943356035061
1,"['SHHF', 'FFHF', 'HFHH', 'HFFG']",16,0.0,0.0
1,"['SFHF', 'HFFH', 'HHFF', 'HHHG']",12,0.0,0.0
1,"['SFFH', 'HFHF', 'FFFF', 'HFFG']",80,1.0,0.9791880578299021
1,"['SHHH', 'FFFH', 'HFHF', 'FFFG']",80,1.0,0.9276389118674717
1,"['SHHH', 'FHHH', 'FFFF', 'FHHG']",24,0.0,0.0
1,"['SFHH', 'FFFF', 'FFHH', 'HFFG']",94,1.0,0.9220814271464737
1,"['SFHF', 'HFHH', 'HFFF', 'HHHG']",44,1.0,0.776950406379376
1,"['SFFF', 'HFFF', 'HHFH', 'FFFG']",82,1.0,0.9502058312852957
1,"['SFFF', 'FFHF', 'HHFF', 'HHHG']",9,1.0,0.8006481694852418
1,"['SFFF', 'HFHF', 'FFFH', 'FFFG']",7,0.0,0.0
1,"['SFFF', 'HHFF', 'HFHF', 'HHHG']",4,0.0,0.0
1,"['SFFF', 'HHHF', 'FHFF', 'HFFG']",90,1.0,0.9821344612135428
1,"['SHFF', 'FFFF', 'FFHH', 'HFFG']",79,1.0,0.9616943356035061
1,"['SHFH', 'FFHH', 'HFHH', 'HFFG']",4,0.0,0.0
1,"['SFFF', 'FFHH', 'HFHF', 'FFFG']",88,1.0,0.9616943356035061
1,"['SFHF', 'FFHH', 'HFFH', 'HHFG']",54,1.0,0.7584982177744161
1,"['SFFF', 'FHFF', 'FFHH', 'HFFG']",45,0.0,0.0
1,"['SFHH', 'HFFF', 'HHFF', 'HHHG']",98,1.0,0.9502058312852957
1,"['SFHH', 'FFFH', 'HHFF', 'FHFG']",49,1.0,0.9388545698794984
1,"['SFFF', 'FFFF', 'FFFF', 'FFFG']",25,1.0,0.9674905716180701
1,"['SHHF', 'FFFF', 'FHFF', 'HFFG']",46,1.0,0.9445131481500655
1,"['SHHH', 'FFHH', 'FFFH', 'HHFG']",65,0.0,0.0
1,"['SFHH', 'FFFH', 'FFFF', 'HFFG']",83,1.0,0.9733217421754432
1,"['SHHF', 'FHHH', 'FFFH', 'FHFG']",66,0.0,0.0
1,"['SHHH', 'FFHH', 'HFHF', 'HFFG']",32,0.0,0.0
1,"['SFHF', 'HFHH', 'FFHF', 'FFFG']",9,0.0,0.0
1,"['SFHH', 'HFHF', 'FFFH', 'HFFG']",94,1.0,0.9733217421754432
1,"['SFFH', 'FFFH', 'FHFF', 'HFHG']",17,1.0,0.8814479033836181
1,"['SHHH', 'FHHH', 'FFFH', 'HHFG']",40,0.0,0.0
1,"['SFHF', 'FFFH', 'HFHF', 'HFFG']",83,1.0,0.9388545698794984
1,"['SFHF', 'HFFF', 'FFFH', 'HFFG']",83,1.0,0.9762504936564125
1,"['SHFF', 'FHFF', 'FHHF', 'FFFG']",7,0.0,0.0
1,"['SFHF', 'FHHF', 'FFFH', 'HFFG']",43,1.0,0.9733217421754432
