Temperature,Simulations,Return,Discounted Return,Map
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,1.0,0.8127667407072335,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,1.0,0.835044266956004,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,1.0,0.8476834558136123,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,1.0,0.7653658663581259,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,1.0,0.7494371162085136,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,1.0,0.8788035596734672,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,1.0,0.7816331707050701,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,1.0,0.9220814271464737,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,1.0,0.8451404054461714,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,1.0,0.8683052775100066,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,10,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,1.0,0.8325391341551359,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,1.0,0.8867604854519608,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,1.0,0.8400771692771434,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,1.0,0.9165572373164391,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,1.0,0.8502341582884777,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,1.0,0.8814479033836181,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,1.0,0.9001824484431542,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,1.0,0.8451404054461714,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,14,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
